ResponseId,variable,value,picture_order,side,action_nr,actor,actions,action_short,attention_response,attention_correct_x,attention_correct_y,IPAddress,BirthYear,Ethnicity,Gender,Age,Rating,Actor,Action
R_3nVORAANxyR82Uw,Q3_2_6,Unsure,Q3,2,6,robot,to not let Robert watch TV,No TV,Unsure,True,1.0,173.88.151.185,2002,White,Female,19.0,0,robot,No TV
R_3D131fAjARqP3In,Q3_1_1,Permissible,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,65.28.255.251,2001,White,Male,20.0,1,nurse,Accept
R_3D131fAjARqP3In,Q3_2_1,Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,65.28.255.251,2001,White,Male,20.0,1,robot,Accept
R_3D131fAjARqP3In,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,65.28.255.251,2001,White,Male,20.0,1,nurse,Notify Trusted
R_3D131fAjARqP3In,Q3_2_2,Permissible,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,65.28.255.251,2001,White,Male,20.0,1,robot,Notify Trusted
R_3D131fAjARqP3In,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,1.0,65.28.255.251,2001,White,Male,20.0,1,nurse,Notify Doctor
R_3D131fAjARqP3In,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,1.0,65.28.255.251,2001,White,Male,20.0,1,robot,Notify Doctor
R_3D131fAjARqP3In,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,,False,1.0,65.28.255.251,2001,White,Male,20.0,1,nurse,Repeat
R_3D131fAjARqP3In,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,,False,1.0,65.28.255.251,2001,White,Male,20.0,1,robot,Repeat
R_3D131fAjARqP3In,Q3_1_5,Not Permissible,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,65.28.255.251,2001,White,Male,20.0,-1,nurse,Refuse Dinner
R_3D131fAjARqP3In,Q3_2_5,Not Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,65.28.255.251,2001,White,Male,20.0,-1,robot,Refuse Dinner
R_3D131fAjARqP3In,Q3_1_6,Not Permissible,Q3,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,65.28.255.251,2001,White,Male,20.0,-1,nurse,No TV
R_3D131fAjARqP3In,Q3_2_6,Not Permissible,Q3,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,65.28.255.251,2001,White,Male,20.0,-1,robot,No TV
R_1LNcoyxbrCRwrN4,Q3_1_1,Unsure,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,nurse,Accept
R_1LNcoyxbrCRwrN4,Q3_2_1,Unsure,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,robot,Accept
R_1LNcoyxbrCRwrN4,Q3_1_2,Unsure,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Unsure,True,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,nurse,Notify Trusted
R_1LNcoyxbrCRwrN4,Q3_2_2,Unsure,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Unsure,True,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,robot,Notify Trusted
R_1LNcoyxbrCRwrN4,Q3_1_3,Unsure,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Unsure,True,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,nurse,Notify Doctor
R_1LNcoyxbrCRwrN4,Q3_2_3,Unsure,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Unsure,True,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,robot,Notify Doctor
R_1LNcoyxbrCRwrN4,Q3_1_4,Unsure,Q3,1,4,nurse,repeat the request to take the medication,Repeat,,False,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,nurse,Repeat
R_1LNcoyxbrCRwrN4,Q3_2_4,Unsure,Q3,2,4,robot,repeat the request to take the medication,Repeat,,False,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,robot,Repeat
R_1LNcoyxbrCRwrN4,Q3_1_5,Unsure,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,nurse,Refuse Dinner
R_1LNcoyxbrCRwrN4,Q3_2_5,Unsure,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,robot,Refuse Dinner
R_1LNcoyxbrCRwrN4,Q3_1_6,Unsure,Q3,1,6,nurse,to not let Robert watch TV,No TV,Unsure,True,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,nurse,No TV
R_1LNcoyxbrCRwrN4,Q3_2_6,Unsure,Q3,2,6,robot,to not let Robert watch TV,No TV,Unsure,True,1.0,72.49.3.41,2002,"Other_Israeli, Middle Eastern, Armenian",Male,19.0,0,robot,No TV
R_PNfB4yYG94iFACl,Q3_1_1,Unsure,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,72.49.106.49,2003,White,Male,18.0,0,nurse,Accept
R_PNfB4yYG94iFACl,Q3_2_1,Not Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,Not Permissible,True,1.0,72.49.106.49,2003,White,Male,18.0,-1,robot,Accept
R_PNfB4yYG94iFACl,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,72.49.106.49,2003,White,Male,18.0,1,nurse,Notify Trusted
R_PNfB4yYG94iFACl,Q3_2_2,Permissible,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,72.49.106.49,2003,White,Male,18.0,1,robot,Notify Trusted
R_PNfB4yYG94iFACl,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,72.49.106.49,2003,White,Male,18.0,1,nurse,Notify Doctor
R_PNfB4yYG94iFACl,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,72.49.106.49,2003,White,Male,18.0,1,robot,Notify Doctor
R_PNfB4yYG94iFACl,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,,False,1.0,72.49.106.49,2003,White,Male,18.0,1,nurse,Repeat
R_PNfB4yYG94iFACl,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,,False,1.0,72.49.106.49,2003,White,Male,18.0,1,robot,Repeat
R_PNfB4yYG94iFACl,Q3_1_5,Not Permissible,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,72.49.106.49,2003,White,Male,18.0,-1,nurse,Refuse Dinner
R_PNfB4yYG94iFACl,Q3_2_5,Not Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,72.49.106.49,2003,White,Male,18.0,-1,robot,Refuse Dinner
R_PNfB4yYG94iFACl,Q3_1_6,Not Permissible,Q3,1,6,nurse,to not let Robert watch TV,No TV,Not Permissible,True,1.0,72.49.106.49,2003,White,Male,18.0,-1,nurse,No TV
R_PNfB4yYG94iFACl,Q3_2_6,Not Permissible,Q3,2,6,robot,to not let Robert watch TV,No TV,Not Permissible,True,1.0,72.49.106.49,2003,White,Male,18.0,-1,robot,No TV
R_2rPLu6QBPIrpWa9,Q3_1_1,Permissible,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,nurse,Accept
R_2rPLu6QBPIrpWa9,Q3_2_1,Not Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,-1,robot,Accept
R_2rPLu6QBPIrpWa9,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,nurse,Notify Trusted
R_2rPLu6QBPIrpWa9,Q3_2_2,Permissible,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,robot,Notify Trusted
R_2rPLu6QBPIrpWa9,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,nurse,Notify Doctor
R_2rPLu6QBPIrpWa9,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,robot,Notify Doctor
R_2rPLu6QBPIrpWa9,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,nurse,Repeat
R_2rPLu6QBPIrpWa9,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,robot,Repeat
R_2rPLu6QBPIrpWa9,Q3_1_5,Not Permissible,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,-1,nurse,Refuse Dinner
R_2rPLu6QBPIrpWa9,Q3_2_5,Not Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,-1,robot,Refuse Dinner
R_2rPLu6QBPIrpWa9,Q3_1_6,Permissible,Q3,1,6,nurse,to not let Robert watch TV,No TV,Permissible,True,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,nurse,No TV
R_2rPLu6QBPIrpWa9,Q3_2_6,Permissible,Q3,2,6,robot,to not let Robert watch TV,No TV,Not Permissible,False,0.8333333333333334,50.5.226.250,2001,Black or African American,Female,20.0,1,robot,No TV
R_3kH6NsmPBESaltd,Q3_1_1,Unsure,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,129.137.96.31,2002,White,Male,19.0,0,nurse,Accept
R_3kH6NsmPBESaltd,Q3_2_1,Not Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,129.137.96.31,2002,White,Male,19.0,-1,robot,Accept
R_3kH6NsmPBESaltd,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,129.137.96.31,2002,White,Male,19.0,1,nurse,Notify Trusted
R_3kH6NsmPBESaltd,Q3_2_2,Permissible,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,129.137.96.31,2002,White,Male,19.0,1,robot,Notify Trusted
R_3kH6NsmPBESaltd,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,129.137.96.31,2002,White,Male,19.0,1,nurse,Notify Doctor
R_3kH6NsmPBESaltd,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,129.137.96.31,2002,White,Male,19.0,1,robot,Notify Doctor
R_3kH6NsmPBESaltd,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,,False,1.0,129.137.96.31,2002,White,Male,19.0,1,nurse,Repeat
R_3kH6NsmPBESaltd,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,,False,1.0,129.137.96.31,2002,White,Male,19.0,1,robot,Repeat
R_3kH6NsmPBESaltd,Q3_1_5,Not Permissible,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,129.137.96.31,2002,White,Male,19.0,-1,nurse,Refuse Dinner
R_3kH6NsmPBESaltd,Q3_2_5,Not Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,129.137.96.31,2002,White,Male,19.0,-1,robot,Refuse Dinner
R_3kH6NsmPBESaltd,Q3_1_6,Not Permissible,Q3,1,6,nurse,to not let Robert watch TV,No TV,Not Permissible,True,1.0,129.137.96.31,2002,White,Male,19.0,-1,nurse,No TV
R_3kH6NsmPBESaltd,Q3_2_6,Not Permissible,Q3,2,6,robot,to not let Robert watch TV,No TV,Not Permissible,True,1.0,129.137.96.31,2002,White,Male,19.0,-1,robot,No TV
R_2AXuxFcW8jvRBHv,Q3_1_1,Not Permissible,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Not Permissible,True,1.0,174.96.118.209,2003,White,Female,18.0,-1,nurse,Accept
R_2AXuxFcW8jvRBHv,Q3_2_1,Not Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,Not Permissible,True,1.0,174.96.118.209,2003,White,Female,18.0,-1,robot,Accept
R_2AXuxFcW8jvRBHv,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,174.96.118.209,2003,White,Female,18.0,1,nurse,Notify Trusted
R_2AXuxFcW8jvRBHv,Q3_2_2,Unsure,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Unsure,True,1.0,174.96.118.209,2003,White,Female,18.0,0,robot,Notify Trusted
R_2AXuxFcW8jvRBHv,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,174.96.118.209,2003,White,Female,18.0,1,nurse,Notify Doctor
R_2AXuxFcW8jvRBHv,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,174.96.118.209,2003,White,Female,18.0,1,robot,Notify Doctor
R_2AXuxFcW8jvRBHv,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,174.96.118.209,2003,White,Female,18.0,1,nurse,Repeat
R_2AXuxFcW8jvRBHv,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,174.96.118.209,2003,White,Female,18.0,1,robot,Repeat
R_2AXuxFcW8jvRBHv,Q3_1_5,Unsure,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,174.96.118.209,2003,White,Female,18.0,0,nurse,Refuse Dinner
R_2AXuxFcW8jvRBHv,Q3_2_5,Unsure,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,174.96.118.209,2003,White,Female,18.0,0,robot,Refuse Dinner
R_2AXuxFcW8jvRBHv,Q3_1_6,Permissible,Q3,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,174.96.118.209,2003,White,Female,18.0,1,nurse,No TV
R_2AXuxFcW8jvRBHv,Q3_2_6,Permissible,Q3,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,174.96.118.209,2003,White,Female,18.0,1,robot,No TV
R_eJV7tucbh6oHMDn,Q3_1_1,Not Permissible,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,184.59.89.89,2001,White,Female,20.0,-1,nurse,Accept
R_eJV7tucbh6oHMDn,Q3_2_1,Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,184.59.89.89,2001,White,Female,20.0,1,robot,Accept
R_eJV7tucbh6oHMDn,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,184.59.89.89,2001,White,Female,20.0,1,nurse,Notify Trusted
R_eJV7tucbh6oHMDn,Q3_2_2,Unsure,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,184.59.89.89,2001,White,Female,20.0,0,robot,Notify Trusted
R_eJV7tucbh6oHMDn,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,1.0,184.59.89.89,2001,White,Female,20.0,1,nurse,Notify Doctor
R_eJV7tucbh6oHMDn,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,1.0,184.59.89.89,2001,White,Female,20.0,1,robot,Notify Doctor
R_eJV7tucbh6oHMDn,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,184.59.89.89,2001,White,Female,20.0,1,nurse,Repeat
R_eJV7tucbh6oHMDn,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,184.59.89.89,2001,White,Female,20.0,1,robot,Repeat
R_eJV7tucbh6oHMDn,Q3_1_5,Unsure,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Unsure,True,1.0,184.59.89.89,2001,White,Female,20.0,0,nurse,Refuse Dinner
R_eJV7tucbh6oHMDn,Q3_2_5,Not Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,184.59.89.89,2001,White,Female,20.0,-1,robot,Refuse Dinner
R_eJV7tucbh6oHMDn,Q3_1_6,Permissible,Q3,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,184.59.89.89,2001,White,Female,20.0,1,nurse,No TV
R_eJV7tucbh6oHMDn,Q3_2_6,Unsure,Q3,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,184.59.89.89,2001,White,Female,20.0,0,robot,No TV
R_PHj2afgeWr8XXUJ,Q3_1_1,Unsure,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,0,nurse,Accept
R_PHj2afgeWr8XXUJ,Q3_2_1,Not Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,-1,robot,Accept
R_PHj2afgeWr8XXUJ,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,1,nurse,Notify Trusted
R_PHj2afgeWr8XXUJ,Q3_2_2,Permissible,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Unsure,False,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,1,robot,Notify Trusted
R_PHj2afgeWr8XXUJ,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,1,nurse,Notify Doctor
R_PHj2afgeWr8XXUJ,Q3_2_3,Unsure,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Unsure,True,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,0,robot,Notify Doctor
R_PHj2afgeWr8XXUJ,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,1,nurse,Repeat
R_PHj2afgeWr8XXUJ,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,1,robot,Repeat
R_PHj2afgeWr8XXUJ,Q3_1_5,Not Permissible,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,-1,nurse,Refuse Dinner
R_PHj2afgeWr8XXUJ,Q3_2_5,Not Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,-1,robot,Refuse Dinner
R_PHj2afgeWr8XXUJ,Q3_1_6,Unsure,Q3,1,6,nurse,to not let Robert watch TV,No TV,,False,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,0,nurse,No TV
R_PHj2afgeWr8XXUJ,Q3_2_6,Not Permissible,Q3,2,6,robot,to not let Robert watch TV,No TV,,False,0.8333333333333334,72.49.3.208,2002,White,Male,19.0,-1,robot,No TV
R_3p3hKlui8baSfLO,Q3_1_1,Permissible,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,nurse,Accept
R_3p3hKlui8baSfLO,Q3_2_1,Not Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,-1,robot,Accept
R_3p3hKlui8baSfLO,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,nurse,Notify Trusted
R_3p3hKlui8baSfLO,Q3_2_2,Permissible,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,robot,Notify Trusted
R_3p3hKlui8baSfLO,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,nurse,Notify Doctor
R_3p3hKlui8baSfLO,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,robot,Notify Doctor
R_3p3hKlui8baSfLO,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,nurse,Repeat
R_3p3hKlui8baSfLO,Q3_2_4,Unsure,Q3,2,4,robot,repeat the request to take the medication,Repeat,Not Permissible,False,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,0,robot,Repeat
R_3p3hKlui8baSfLO,Q3_1_5,Permissible,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,nurse,Refuse Dinner
R_3p3hKlui8baSfLO,Q3_2_5,Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,robot,Refuse Dinner
R_3p3hKlui8baSfLO,Q3_1_6,Permissible,Q3,1,6,nurse,to not let Robert watch TV,No TV,,False,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,nurse,No TV
R_3p3hKlui8baSfLO,Q3_2_6,Permissible,Q3,2,6,robot,to not let Robert watch TV,No TV,,False,0.8333333333333334,129.137.96.1,2003,White,Female,18.0,1,robot,No TV
R_2s4wHgPrFmmzArf,Q3_1_1,Unsure,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,74.215.71.20,2003,White,Male,18.0,0,nurse,Accept
R_2s4wHgPrFmmzArf,Q3_2_1,Permissible,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,Permissible,True,1.0,74.215.71.20,2003,White,Male,18.0,1,robot,Accept
R_2s4wHgPrFmmzArf,Q3_1_2,Permissible,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,74.215.71.20,2003,White,Male,18.0,1,nurse,Notify Trusted
R_2s4wHgPrFmmzArf,Q3_2_2,Permissible,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,74.215.71.20,2003,White,Male,18.0,1,robot,Notify Trusted
R_2s4wHgPrFmmzArf,Q3_1_3,Permissible,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.215.71.20,2003,White,Male,18.0,1,nurse,Notify Doctor
R_2s4wHgPrFmmzArf,Q3_2_3,Permissible,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.215.71.20,2003,White,Male,18.0,1,robot,Notify Doctor
R_2s4wHgPrFmmzArf,Q3_1_4,Permissible,Q3,1,4,nurse,repeat the request to take the medication,Repeat,,False,1.0,74.215.71.20,2003,White,Male,18.0,1,nurse,Repeat
R_2s4wHgPrFmmzArf,Q3_2_4,Permissible,Q3,2,4,robot,repeat the request to take the medication,Repeat,,False,1.0,74.215.71.20,2003,White,Male,18.0,1,robot,Repeat
R_2s4wHgPrFmmzArf,Q3_1_5,Not Permissible,Q3,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,74.215.71.20,2003,White,Male,18.0,-1,nurse,Refuse Dinner
R_2s4wHgPrFmmzArf,Q3_2_5,Not Permissible,Q3,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,74.215.71.20,2003,White,Male,18.0,-1,robot,Refuse Dinner
R_2s4wHgPrFmmzArf,Q3_1_6,Unsure,Q3,1,6,nurse,to not let Robert watch TV,No TV,Unsure,True,1.0,74.215.71.20,2003,White,Male,18.0,0,nurse,No TV
R_2s4wHgPrFmmzArf,Q3_2_6,Unsure,Q3,2,6,robot,to not let Robert watch TV,No TV,Unsure,True,1.0,74.215.71.20,2003,White,Male,18.0,0,robot,No TV
R_1JF3A1VQ2VlBZus,Q3_1_1,Unsure,Q3,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,nurse,Accept
R_1JF3A1VQ2VlBZus,Q3_2_1,Unsure,Q3,2,1,robot,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,robot,Accept
R_1JF3A1VQ2VlBZus,Q3_1_2,Unsure,Q3,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,nurse,Notify Trusted
R_1JF3A1VQ2VlBZus,Q3_2_2,Unsure,Q3,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,robot,Notify Trusted
R_1JF3A1VQ2VlBZus,Q3_1_3,Unsure,Q3,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Unsure,True,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,nurse,Notify Doctor
R_1JF3A1VQ2VlBZus,Q3_2_3,Unsure,Q3,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Unsure,True,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,robot,Notify Doctor
R_1JF3A1VQ2VlBZus,Q3_1_4,Unsure,Q3,1,4,nurse,repeat the request to take the medication,Repeat,,False,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,nurse,Repeat
R_1JF3A1VQ2VlBZus,Q3_2_4,Unsure,Q3,2,4,robot,repeat the request to take the medication,Repeat,,False,1.0,129.137.96.16,2003,Black or African American,Male,18.0,0,robot,Repeat
